id,POI/street
14086,/gg . xv 171
14087,/jln . poros
14088,/lem sari nasi goreng
14089,/ir . sut 7
14090,/dur 3 pucung kel .
14091,/
14092,/j flamb
14093,toko siska/
14094,/
14095,/r.a . kart
14096,/
14097,/
14098,sent iii tebel/
14099,/nam . ii
14100,/bank danamon indon pt tbk raya pac
14101,/
14102,tambakrejo tam rejo v/
14103,/
14104,/pt . lily
14105,yayasan amanah/
14106,/uob indon
14107,/
14108,/dr . ahmad saiful sppd .
14109,/maruyung rt
14110,/saung
14111,/ni made sudani
14112,/kasu raya
14113,/
14114,/ciung wan kel .
14115,/oro - oro
14116,/gg . pan
14117,/gg .
14118,/gg . sriti 170
14119,toko pojok/
14120,teman sebangku sun barat/
14121,/tha wali
14122,/asfar meu
14123,/
14124,/pin raya
14125,/prap raya no kel .
14126,/let murs banjar negeri gunung alip
14127,/kp . pasir awi
14128,/kor kecamatan pusakan
14129,sukabumi utara/gg . abdul
14130,/kra vii
14131,trop i/
14132,/ki ageng giring
14133,/
14134,/asian high
14135,/pon sungai abu kel .
14136,/
14137,/
14138,griya asri raya no/
14139,sate fati/
14140,/
14141,/kua bungursari
14142,/gun batu kel .
14143,/gang beri
14144,/sa bakti bagan
14145,/jln.martapura lama
14146,/
14147,/ser hij
14148,stp i/toddo
14149,/ratu jaya
14150,/gg . budi
14151,/zona
14152,/raya ciang no ard collection
14153,/haji
14154,/kel .
14155,tb teguh/
14156,/medo asri utara
14157,/kel .
14158,/flamb no
14159,patangpuluhan let/
14160,/jl . bumi muti
14161,/
14162,samudra kontindo/pt artha jl alteri yos sudarso
14163,/panunggangan barat
14164,/pt pan exp intl
14165,jalan pluto/
14166,/mayestik teb
14167,swak 2/
14168,timur rawa/
14169,pongtiku residence/jl . pongtiku kab
14170,/photocopy zuldjian candra
14171,/wali songo kenali besar
14172,/
14173,suka karya/
14174,/
14175,toko elektr/
14176,/din sekolahan ii b keputran
14177,/cluster fiore jl . foresta raya
14178,/
14179,pecel ayam/pela raya
14180,/babakan pasar
14181,/palm spring
14182,/gad karya v
14183,/ahmad yani
14184,/casablanca mansion
14185,/kebayoran lama
14186,/apartemen kalibata
14187,/
14188,/pon mas
14189,/smks budi luhur
14190,bina loka/
14191,pangkalan jati/
14192,/mangkurawang krama
14193,/bakul dawet
14194,sidom raya no/
14195,/jl :p . raya
14196,/semb xi
14197,/raya rogoj pt bri
14198,/
14199,/
14200,/
14201,/
14202,/jaticempaka batu tum
14203,/
14204,/raya palem pra
14205,/mulyojati rafl
14206,al mus/
14207,/al hida
14208,/kh . muha
14209,/gang geng
14210,/war makan
14211,/
14212,/kap raya
14213,/bkk jat unit dono
14214,/
14215,/ancol pasir
14216,/meruyung
14217,/jl.d lr 21
14218,sebelum simpang/
14219,/
14220,/kripik gede
14221,/agus cv kampung rempak
14222,/klakah bidan
14223,olia 3/
14224,/motor suka
14225,sd negeri/
14226,/
14227,sang rias/
14228,/. maju bersama
14229,pondok labu/
14230,/j. samo
14231,supermal java/jl let hary mt
14232,/baru suka jong kli top
14233,pad beli/
14234,teluk khom/
14235,/
14236,/ped utara 1
14237,/
14238,/jln lingkar by
14239,/
14240,/kapuk daan mogot
14241,/
14242,/
14243,/ana 5
14244,/
14245,/
14246,smk iptek/
14247,/warung 12.pm jl anye 64195
14248,/mama rizka
14249,sd negeri 2/
14250,melayu merd/
14251,y. way gunung jati/jl raya by pass
14252,/nua alam
14253,/
14254,/pon burung rafi
14255,/
14256,/
14257,/salak 72
14258,scha net perjuangan/
14259,/ks . tubun no
14260,/rosa cell
14261,/kap 1
14262,/jl.nusa kambangan c19 - bali
14263,perum queen/kelurahan kemayoran
14264,/bint xi
14265,/gg . juana
14266,/
14267,perta kmp/
14268,/cengkareng barat
14269,/peningkatan raya
14270,/
14271,/apotek rusi
14272,sumur batu/
14273,sawa baru iii 2/
14274,/
14275,/
14276,/
14277,prima cli/
14278,prior electronic/furni raya
14279,/rahayu jaya
14280,pasir gunung selatan/dah 90 16451
14281,/pon indah
14282,/ayu salon
14283,/perum griya med asri
14284,/kp rawa ilat
14285,nambangan lor sido/
14286,/belim 78
14287,/
14288,/
14289,pajeksan paje/
14290,/barokah .
14291,/
14292,/gg . sejah sidorame barat
14293,/nn sumur pacing
14294,/
14295,/bank mand
14296,perum citra/
14297,/gg . kenc 2
14298,pejagalan ridho/ala fajar raya
14299,toko kue cita/
14300,/war 2
14301,toko asa simp/
14302,/gang pep
14303,/mitra bangun
14304,venus barat iii/manjahlega rancasari
14305,simokerto gg . vi/
14306,/
14307,kolo abund/
14308,toko perfume laun/
14309,/way mes pahoman telukbetung utara
14310,/ren iii kampung bali
14311,/ged hijau vi
14312,surya motor/
14313,/jl.ma rw005 no29 jatisampurna
14314,/medan krio
14315,/
14316,/mr . cok
14317,/way dadi rya
14318,/soleh iska
14319,/
14320,/kebangkitan nasional
14321,/kel .
14322,sd muhamma wora/
14323,/be h
14324,/cv indraja
14325,/
14326,"/unt suro ,"
14327,super red box rasau/
14328,/
14329,/
14330,/j&t expr
14331,taman asri/kel .
14332,taman hijau/
14333,/raya sera
14334,"/med toko ,"
14335,/h. kamad
14336,silicon iii/pt . tosuro jl . johar f6 kawasan industri
14337,/
14338,/twc e no . gedung lantai
14339,/adi suci
14340,/kel .
14341,/
14342,padat karya/
14343,/
14344,/kp . lembur
14345,pemecutan klod/gg . kerta
14346,/
14347,/pengajaran ras
14348,/ky tel 93 - 227
14349,/sun sam 3 kramat
14350,/kampung sumur
14351,pahl kebon/
14352,/min kamalaputi
14353,/
14354,tunas bakti/
14355,/medan no sei rampah
14356,/dra
14357,/kalia raya
14358,/kan putih iii
14359,/
14360,/q dan
14361,/gad per vill bojong
14362,/bran 496
14363,/
14364,parungkuda kp/
14365,/mie ayam bakso
14366,/
14367,/maos raya
14368,/
14369,"/raya sawu ,"
14370,/pos ser ahass paka motor
14371,/bakso wapr
14372,/wara iii
14373,/gg . v
14374,/jl.a manan 5
14375,/
14376,/war arema
14377,salon mbak lies/
14378,/gading kel
14379,/bakmi mas
14380,prima indah/
14381,/raya papan mas
14382,/kan nota &
14383,/war makan nya raya
14384,/
14385,sd negeri waringinkurung 2/
14386,/
14387,/kos dan pengin abc prima
14388,/gantung cihe
14389,/
14390,/
14391,/juice buah has bapangan
14392,/
14393,/gg . perw
14394,/
14395,/
14396,/
14397,/
14398,/adrian laun
14399,/kapuk pulo
14400,/
14401,sami viii/
14402,sukabumi utara/
14403,/inp raya
14404,/gardenia park blok
14405,"/mus stat ,"
14406,umbul rejeki/
14407,/bali mester pasar
14408,praktik dok/umu hanifah kesejah raya
14409,/
14410,/mulya jaya motor
14411,/mts nurul yaqin tond
14412,/kamp baru
14413,/hottel 4r
14414,/kar rejo sawah
14415,toko rumah/
14416,/citra baru
14417,/warung aqila
14418,/maria n gun ring
14419,/
14420,/bank rak
14421,/raya jend sudi
14422,/
14423,/joha juara & rekan
14424,/mas daruss
14425,/batu tum kramat
14426,/kamp batu
14427,ud.sukses bersama/
14428,sd negeri keda barat/
14429,/
14430,poris raya komp/
14431,/gerbang permai ) blok.n2
14432,/gg . buntu
14433,/liwa taman hamtebiu
14434,/bet raya no 129
14435,/warung
14436,/
14437,/agung per 8 agung
14438,/alamatnya
14439,/
14440,/gad pan iv
14441,/kal 2
14442,padat karya/
14443,/bali bliss resid
14444,/dit bengkel las
14445,/sentul raya
14446,/
14447,/
14448,/ud . brem
14449,star fish/raya krik
14450,/tpa
14451,/gg . sri rah
14452,/
14453,/ikan ban
14454,/kampung tengah salak
14455,/brongg sawah
14456,/maha xix parigi baru
14457,/gema knal
14458,/
14459,/bakar batu dr . a. syaiful
14460,/pintu air
14461,puri bint/
14462,taman karsamenak/
14463,/nasi iii
14464,/raya paki pakisan
14465,/hotel pullman podomoro parman kav .28 rt
14466,/timur ix
14467,kebon jeruk/gili samp
14468,/
14469,/gang gareng
14470,/gun lom bat
14471,/bedahan h.
14472,/jakarta barat
14473,/orie galapersada pt
14474,/gang bunga wij kes kel .
14475,toko mela/
14476,/danau situ pondok jagung . jl rawa kutuk
14477,/
14478,/janur kuning xi
14479,/wal sakti tugu
14480,toko cah/
14481,/karya bakti
14482,/sdn jatine 14
14483,/
14484,/sri rej cell
14485,pela bint/
14486,/pend j.wi
14487,/jl . soekarno hatta no.74
14488,/kkm blkng
14489,/rawa buntu
14490,/jorong balai
14491,/
14492,/
14493,/
14494,/tanj
14495,sd negeri/pematang 2
14496,/pon surya 4
14497,/kali timur 48
14498,/
14499,/lin barat kel .
14500,/
14501,/babatan ko
14502,/
14503,sinom pari/
14504,/taam - zahra
14505,/makasar gel rem
14506,/dok cipto
14507,toko hisyam/
14508,/
14509,/jl . boulevard 2121 .
14510,/
14511,poris resid/
14512,/kel .
14513,/ken arok 15a
14514,/
14515,/suk raya
14516,pandu logistics/
14517,/peg indah barat
14518,/rawa timur
14519,/adil darma glugu
14520,/
14521,/ratu jaya
14522,teru gal lingkar/
14523,/
14524,/
14525,teman kopi/
14526,gayeng house/
14527,/keta dong
14528,/raya mun blambangan muncar
14529,/warung
14530,/banjar raya
14531,perm hijau/iii bancarkembar
14532,/timur sumberwadung
14533,tiga rasau jaya/jend sudi no
14534,/dusun 02 blok
14535,/jln jati dekat jati . las ketokmandiri jaya .
14536,/
14537,/
14538,/apartemen green bay no .
14539,/has ash
14540,timur 1/scie
14541,/
14542,/
14543,timur 66372/kab . trenggalek dam
14544,/
14545,taman krak/
14546,/jl . sepan town house jl . raya kalij f-9
14547,/
14548,/gg . damai
14549,/lor cemp
14550,/got roy jatirahayu
14551,/kedung rejo qur'an darul
14552,sumur batu/
14553,/madrasah dini
14554,/ngupasan gondomanan
14555,/mas 76 jatibening
14556,/
14557,/jl . - jamba krebet
14558,/
14559,/
14560,/
14561,/benua melayu
14562,/
14563,/mas daruttaqwa 27
14564,/kepung harin no
14565,/bank neg indonesia pab gula
14566,/petite 8a
14567,/
14568,/kawalu raya gbkp majelis bandung timur
14569,toko bangunan/
14570,/
14571,/de latinos cluster
14572,/
14573,/jan utara dalam
14574,/graha mukti
14575,/gg . 2
14576,/
14577,/bluescope steel pintu
14578,toko sari/
14579,/jl . sul agu
14580,/
14581,/gunung sulah kel
14582,/
14583,/
14584,/gang rukun kel .
14585,/
14586,/
14587,/rasydan lon truno
14588,/warung lala
14589,/jaka raya no
14590,tunas baru toko air selan/
14591,/kar pil barat no
14592,/modi santi
14593,/ajib stat cipinang
14594,suka toman/
14595,/lak adi suci
14596,/aren jaya
14597,/rejomulyo sumur bong
14598,victory lamina/
14599,saw utara/kel .
14600,/tanjung
14601,/
14602,/jln.s resik 06
14603,teru mega/
14604,/mas al -
14605,/persa 80a 8
14606,/tim 49 baciro
14607,/
14608,/pkl pak erlan
14609,plataran bromo/
14610,/olo jl . damar jl . bela olo
14611,/
14612,/mayor jend sut no
14613,/
14614,/
14615,taman no/
14616,/war lalapan pun
14617,/jl sam gang buntu
14618,/budi mulia
14619,/
14620,penj kayla/
14621,sahabat umat/
14622,/jln . tanah rt018 007
14623,/munsi fashion dan
14624,/raya pat
14625,/nua raya
14626,nusa indah toko sinar/
14627,/
14628,perumahan golden/
14629,perintis kemerd/
14630,/
14631,/gg . kab
14632,ma swasta al azhar/jl . raya blega kedung
14633,/
14634,dayeuh kel . raya naro/
14635,sma neg 1/
14636,/kp selajambe rt
14637,/gg . mas
14638,/jeruk raya
14639,/
14640,pejagalan masda/
14641,/
14642,/gunung rajak
14643,/danau bera
14644,/metl cileu
14645,/pdam ra
14646,/
14647,mer utara/
14648,/jati .
14649,toko prita/
14650,sekolah anugerah/
14651,/
14652,/abdu daeng
14653,pekojan pen ii/
14654,tangki tan timur no/
14655,/balung kulon puger
14656,/aparteman kalibata
14657,/bulak banteng
14658,/jeruk raya
14659,/
14660,/
14661,toko buku/prof kh
14662,/jl cere 1
14663,/gudang cof
14664,/gg . mede
14665,peri kem vii/
14666,/as saki mawa
14667,/gang 2
14668,/kel .
14669,/dip 19 puncu
14670,toko asia/
14671,/jend ahmad ya kertasari
14672,/gang sem
14673,/
14674,/wr . supra 2
14675,/
14676,/
14677,/gg . blim
14678,/min karya
14679,kop majapahit/
14680,/
14681,/war makan mba sri beriwit murung
14682,tani per a1/
14683,toko anton/
14684,/di panja min maimbau
14685,/ibex shop 4
14686,smk neg sumb/
14687,/banjaran letj supr
14688,ma group/
14689,"/mas mun ,"
14690,"/tam ban soekarno ,"
14691,toko siong/
14692,/rw.006 . gg
14693,toko putri/
14694,palmerah gg ./
14695,toko dhek/
14696,/mojoroto ruko
14697,/berl raya
14698,/kertawinangun cid raya no
14699,/laks . mar gg
14700,/
14701,/bni city
14702,/
14703,taman gad/
14704,/
14705,/nib barat
14706,/
14707,/raya pant 250
14708,/
14709,/kra pulo dalam 108b kramat
14710,/
14711,/brig sut
14712,/man no
14713,/tanjung
14714,/brig kata lkp
14715,/mi al insy
14716,yaya 13/
14717,/gun sawo petompon
14718,/
14719,/ady jaya serv
14720,pecel lele/
14721,/morokrembangan tam asri 333
14722,perumahan wahana/
14723,/jl . madura kawasan pt .
14724,/dok wahi sud
14725,/kre masi
14726,/pon pin raya kebayoran lama
14727,"/ban dupak ,"
14728,/& maca
14729,silalas jambu/
14730,/beng pa
14731,toko mebel barokah/raya gene 9
14732,/kp.rawa ilat kec .
14733,/percetakan mq
14734,/
14735,/karang timur kontrakan risbud
14736,/
14737,flamboyan loka/kel .
14738,/
14739,/raya bogor 28b
14740,ampta caturtunggal/
14741,/
14742,/
14743,/manun 1b
14744,teluk bone/
14745,jaya wij/
14746,/jl air panas gonoharjo
14747,/palm spring
14748,/
14749,/ser raya 1
14750,/margonda raya
14751,toko wawan/
14752,/remilia salon
14753,parfume watch/
14754,/. sut
14755,/mas raud amal
14756,a. lat/66
14757,/lapa godam
14758,/
14759,serma abdu/
14760,pekub pangkul/
14761,/duri
14762,/cv rem
14763,/warung widi
14764,/kos mika
14765,/bungur bun besar
14766,toko keluarga/
14767,/gandu gandusari
14768,/raya bogor
14769,/raya cisok
14770,/
14771,pal merah/
14772,/
14773,/rawa bha
14774,toko prasetyo rung asri/
14775,/graha utama wol mon
14776,/
14777,/
14778,/fie fs
14779,/
14780,/
14781,/
14782,/klagen gambiran lawu
14783,/
14784,/gema kedai coffee
14785,/pangeran emir
14786,pengadegan panc/timur
14787,/kemirimuka sop durian kem
14788,sd negeri 2/
14789,/jl . panc ps
14790,/kh . ahmad dah
14791,yani cipare/juice gaul maudi
14792,sunan bon/
14793,/kap pasir jaya
14794,/mie ayam bakso
14795,/ment raya medan denai
14796,peja mas iv/
14797,/jekan raya
14798,/minum isi
14799,/
14800,/jl term cika
14801,/warung makan lumintu
14802,/ud . beni
14803,/
14804,/fathiyyah hijab
14805,/
14806,/wadungasri blim
14807,/bukit duri roos
14808,/kr .
14809,/gereja kato
14810,/lsm lindu
14811,/
14812,toko mas -/karet bela ho rw
14813,timur i/ui .
14814,/jln kemang timur
14815,/
14816,/
14817,/kan pdam mang
14818,/
14819,/kamal muara
14820,/
14821,/jl . pramuka raya no .
14822,/haji ilyas karet kuningan
14823,/niaga raya kel .
14824,/gg . alam
14825,/medan banda ara cut
14826,/jl . gun rinj polte maka
14827,/
14828,/
14829,/ibu mega kamas
14830,/
14831,putat gede/jl . may sung no
14832,/
14833,silalas kel ./guru pati
14834,/t.yo tek
14835,/
14836,/gg . bunga
14837,/kena ff
14838,/bondy laun madu
14839,/kabel no
14840,/gam motor ruko
14841,/jln . walet
14842,/
14843,/lere selar
14844,/kampung setu kab .
14845,/anyelir i
14846,/alfa midi mes raya
14847,/raya cike agen
14848,/gun kra
14849,/
14850,/jend sudi 426
14851,pela mampang bank/
14852,/
14853,daya muda/agung pt
14854,/gg . 14
14855,/jajag gambiran
14856,pakunden jl . kali/
14857,/mie ayam &
14858,selawan setia/
14859,/ahmad yani 171
14860,/cilembang vete
14861,/raya plum bengkel
14862,/mi swasta ma'a
14863,/bengkel mobil
14864,elang cell/
14865,/gundih jl . mar gg . rel
14866,/
14867,/
14868,/kap pie tend gg . iv
14869,/
14870,/dusun lebak
14871,/mutiara regency
14872,/
14873,/
14874,/
14875,/jl . swad jl
14876,/whysofa costume jl . raden gunawan
14877,/
14878,putat jaya/
14879,/mal cell
14880,/
14881,/kelurahan penggilingan
14882,/
14883,/g van
14884,/ketileng cibe
14885,/lor saha 1043
14886,/
14887,/
14888,/warung begal
14889,/
14890,/
14891,/
14892,sungai besar/
14893,/
14894,duren villa/
14895,/blu limba no
14896,toko ciki/
14897,/gudang minyak
14898,/sam ratul
14899,/pon indraprasta ii
14900,/
14901,/
14902,/
14903,/
14904,per neg viii 16/
14905,/m i
14906,sate ayam cak/
14907,/
14908,/kedoya utara ked raya
14909,tk nusan/
14910,/jl . taman palem
14911,/singa motor pahl
14912,/
14913,/jl . dorod 14
14914,/raya utara wan
14915,/kp . pasir
14916,/
14917,/
14918,/
14919,masjid ass/
14920,/bank mand
14921,/bri rawa semut
14922,/indah bus
14923,/
14924,/laundry raya kam unud jimbaran
14925,/jaka timur 1
14926,/
14927,/pad prasm
14928,/raya wonok
14929,/manu kas kel .
14930,/merdeka gang
14931,/
14932,sma neg 1/
14933,/kinta no
14934,smk negeri/pos 127
14935,/raya cadas -
14936,/
14937,/kwala bekala . nasu
14938,/
14939,/aceh barat
14940,/pleret kios ple pleret
14941,/anjas 21
14942,/ment menteng bogor
14943,/
14944,/
14945,/gg . moro
14946,/jl raya sit balai baru nanggalo
14947,/pis batu
14948,/
14949,toko fajar/
14950,/janto play stat game group
14951,/
14952,/
14953,tb wijaya/
14954,/
14955,/sdn 1
14956,/
14957,toko rid/
14958,/jend sudi 149
14959,/brebes brebes
14960,toddopuli vi/jl . borong indah
14961,/margahayu jl . marga jaya
14962,/
14963,teun imam/
14964,/bencongan indah
14965,/kios dasmana
14966,/lor damai
14967,/flamb iii sunter jaya
14968,/gela no
14969,/baby stat melayu baru
14970,/
14971,/
14972,maricaya asia/
14973,/bid raya
14974,toko kamelia bags/dr sut no a
14975,/jl . raden intan
14976,toko muly sukma/
14977,toko mitra/
14978,/jambangan sawah kel . jambangan
14979,/
14980,pasirluyu regol/
14981,sertajaya cikarang/
14982,sul hasanu/kel .
14983,/
14984,/
14985,toko mahe/
14986,/kedundung sekar putih
14987,/
14988,/
14989,/gedung pasar
14990,/hary mass
14991,/paku jaya
14992,/kedung waringin
14993,/jl agung tunggal perum
14994,/
14995,park resid/
14996,/
14997,/
14998,/panggung kap 40
14999,/raya pat
15000,/jl . raden lampung regency
15001,/
15002,/
15003,/
15004,tiara kar/
15005,/raya tegal 58
15006,/gg . cen
15007,/cijantung gg . rez
15008,/pon al madinah
15009,perumahan wahana/
15010,/dok muha hatta
15011,/merak ii kel .
15012,/
15013,/tanjung
15014,/karet kuningan
15015,pictures jambore/
15016,/warung makan
15017,/
15018,tereng lembar/
15019,nelayan jala suki cambridge/jl . s. parman
15020,/margahayu raya barat jl . nept barat
15021,sulanjana mayor abd . karta/jambi timur
15022,/jati mulya
15023,/
15024,toko tiga/
15025,/gg . syu barat
15026,/bank rakyat
15027,/l. l. r. e. mar batik danar
15028,/
15029,/apartemen green
15030,/ud indonesia
15031,/nagrak nasi iii
15032,perkantoran hijau/jl . tb simatupang
15033,/kel .
15034,mak jalil/
15035,/tar bha
15036,/galung ban raya kalima
15037,/src haris jend
15038,/mon geudong
15039,/pejuang kalia bun
15040,/gem sari kel . bandung
15041,/raya tengah rt no .
15042,/
15043,/pakis iii
15044,perum puri gar 25/
15045,/
15046,sela air/
15047,/penginapan lenggoni
15048,/
15049,/bukit din iii bringin ngaliyan
15050,/timur mel 16
15051,/keri viii gunung rt
15052,/gala klam asri
15053,/
15054,/ber iii no
15055,/
15056,/
15057,pkbm put mand/
15058,/lin jambi
15059,/
15060,/
15061,/
15062,toko plastik dewi/
15063,pt.i gyp industri/
15064,/tk
15065,/bou indah i
15066,taman jalur/
15067,/
15068,/kh . wahid has no
15069,/moh yamin kel .
15070,/karangasem adi
15071,/kel . jl . al iman
15072,/jl . jend . soedi barat
15073,/kwala bekala medan johor
15074,/
15075,/
15076,/tanjung
15077,/
15078,/war virgi
15079,/raya cem 49
15080,toko raja/gun cupu
15081,/mts raden intan
15082,/ganjar agung
15083,pol tani/
15084,/kus raya satriajaya
15085,/
15086,/
15087,/
15088,tegal kemu/
15089,/war bu fati
15090,/pt . ids systems . muslim . . blok
15091,/
15092,/
15093,/gg grafika jl . kapten
15094,/stovia
15095,/qwe cell
15096,/beli vii
15097,prince jhon/
15098,/beng ketok magic
15099,/pentol rajawali
15100,/bantai bambure ban bamure
15101,/
15102,sd negeri/
15103,& laptop/
15104,/ngingas pand no
15105,/gerbang toll
15106,/mas marga
15107,/raya kebon jeruk
15108,/sab fried chic
15109,/date gule
15110,/raya pant 12
15111,/
15112,/
15113,/oro - oro dowo sla riy
15114,/
15115,/bolang raya - maling
15116,"pecel bu inem,(akmal motor/kampung sumur no"
15117,/
15118,/war bakso ilham
15119,/
15120,/mak raya
15121,/jl . wisma warung madura
15122,/kos h. nur
15123,timur iv/per kel .
15124,/kawi ii
15125,/maccini gusung g. baw lr .
15126,/
15127,perum taman/kel .
15128,/
15129,/raya sra al istikmal
15130,/gand iii 107 pekayon
15131,nurul hida/
15132,/maruyung rt
15133,/kel .
15134,/kapas jaya
15135,angg vii/
15136,a. kas optik/
15137,/galur sari iii
15138,selo kel ./
15139,seaf ipb/
15140,/
15141,/
15142,sewu beton/
15143,timur vi/
